system:index,LST_Celsius,data,timestamp_utc,.geo
2003_03_13,49.23000000000002,2003-03-13,1.0475136E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_15,37.49000000000001,2003-03-15,1.0476864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_17,36.29000000000002,2003-03-17,1.0478592E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_22,37.07000000000005,2003-03-22,1.0482912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_24,38.23000000000002,2003-03-24,1.048464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_26,32.99000000000001,2003-03-26,1.0486368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_28,38.650000000000034,2003-03-28,1.0488096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_02,35.59000000000003,2003-04-02,1.0492416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_03,39.39000000000004,2003-04-03,1.049328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_05,34.33000000000004,2003-04-05,1.0495008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_07,40.29000000000002,2003-04-07,1.0496736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_09,41.950000000000045,2003-04-09,1.0498464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_12,35.13000000000005,2003-04-12,1.0501056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_13,38.150000000000034,2003-04-13,1.050192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_14,44.39000000000004,2003-04-14,1.0502784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_16,46.47000000000003,2003-04-16,1.0504512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_19,35.85000000000002,2003-04-19,1.0507104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_20,37.51000000000005,2003-04-20,1.0507968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_21,38.79000000000002,2003-04-21,1.0508832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_25,36.33000000000004,2003-04-25,1.0512288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_29,36.09000000000003,2003-04-29,1.0515744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_30,38.690000000000055,2003-04-30,1.0516608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_06,30.110000000000014,2003-05-06,1.0521792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_07,34.23000000000002,2003-05-07,1.0522656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_08,29.150000000000034,2003-05-08,1.052352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_09,41.75000000000006,2003-05-09,1.0524384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_14,36.410000000000025,2003-05-14,1.0528704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_18,34.25000000000006,2003-05-18,1.053216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_21,39.650000000000034,2003-05-21,1.0534752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_22,34.07000000000005,2003-05-22,1.0535616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
